time,event,session,trialNo,trialType
4710,R,24,1385,Probe
4722,R,24,1385,Probe
4733,R,24,1385,Probe
4792,R,24,1385,Probe
4805,R,24,1385,Probe
4835,R,24,1385,Probe
4860,R,24,1385,Probe
4884,R,24,1385,Probe
4895,R,24,1385,Probe
4907,R,24,1385,Probe
4932,R,24,1385,Probe
4955,R,24,1385,Probe
4987,R,24,1385,Probe
5055,R,24,1385,Probe
5065,R,24,1385,Probe
5077,R,24,1385,Probe
5097,R,24,1385,Probe
5108,R,24,1385,Probe
5163,R,24,1385,Probe
5236,R,24,1385,Probe
5247,R,24,1385,Probe
5277,R,24,1385,Probe
5341,R,24,1385,Probe
5391,R,24,1385,Probe
5399,R,24,1385,Probe
5466,R,24,1385,Probe
5541,R,24,1385,Probe
5575,R,24,1385,Probe
5602,R,24,1385,Probe
5639,R,24,1385,Probe
5652,R,24,1385,Probe
5703,R,24,1385,Probe
5762,R,24,1385,Probe
5791,R,24,1385,Probe
5971,LI,24,1385,Probe
6059,R,24,1385,Probe
6130,R,24,1385,Probe
6142,R,24,1385,Probe
6171,R,24,1385,Probe
6182,R,24,1385,Probe
6195,R,24,1385,Probe
6344,LI,24,1385,Probe
6406,LI,24,1385,Probe
6429,LI,24,1385,Probe
6519,R,24,1385,Probe
6568,R,24,1385,Probe
6592,R,24,1385,Probe
6626,R,24,1385,Probe
6667,R,24,1385,Probe
6803,LI,24,1385,Probe
6875,R,24,1385,Probe
6887,R,24,1385,Probe
6935,R,24,1385,Probe
7015,R,24,1385,Probe
7049,R,24,1385,Probe
7278,R,24,1385,Probe
8593,LI,24,1385,Probe
8610,LI,24,1385,Probe
8652,LI,24,1385,Probe
8666,LI,24,1385,Probe
8686,LI,24,1385,Probe
8803,R,24,1385,Probe
8860,R,24,1385,Probe
8955,LI,24,1385,Probe
8991,LI,24,1385,Probe
9029,LI,24,1385,Probe
9040,LI,24,1385,Probe
9055,LI,24,1385,Probe
9260,LI,24,1385,Probe
9324,R,24,1385,Probe
9458,LI,24,1385,Probe
9496,LI,24,1385,Probe
9526,LI,24,1385,Probe
9538,LI,24,1385,Probe
9550,LI,24,1385,Probe
9582,LI,24,1385,Probe
9724,R,24,1385,Probe
9731,R,24,1385,Probe
9769,R,24,1385,Probe
9796,R,24,1385,Probe
9809,R,24,1385,Probe
9825,R,24,1385,Probe
9877,R,24,1385,Probe
9914,R,24,1385,Probe
9926,R,24,1385,Probe
9937,R,24,1385,Probe
9949,R,24,1385,Probe
9964,R,24,1385,Probe
9996,R,24,1385,Probe
10253,LI,24,1385,Probe
10286,LI,24,1385,Probe
10310,LI,24,1385,Probe
10371,R,24,1385,Probe
10434,R,24,1385,Probe
10447,R,24,1385,Probe
10461,R,24,1385,Probe
10500,R,24,1385,Probe
10510,R,24,1385,Probe
10523,R,24,1385,Probe
10696,R,24,1385,Probe
10716,R,24,1385,Probe
10731,R,24,1385,Probe
10747,R,24,1385,Probe
10862,LI,24,1385,Probe
10882,LI,24,1385,Probe
10900,LI,24,1385,Probe
10924,LI,24,1385,Probe
10938,LI,24,1385,Probe
10950,LI,24,1385,Probe
11040,R,24,1385,Probe
11108,R,24,1385,Probe
11336,R,24,1385,Probe
11355,R,24,1385,Probe
11440,LI,24,1385,Probe
11520,R,24,1385,Probe
11549,R,24,1385,Probe
11560,R,24,1385,Probe
11614,R,24,1385,Probe
11632,R,24,1385,Probe
11734,R,24,1385,Probe
11971,R,24,1385,Probe
12077,LI,24,1385,Probe
12811,LI,24,1385,Probe
12830,LI,24,1385,Probe
12858,LI,24,1385,Probe
12916,LI,24,1385,Probe
12928,LI,24,1385,Probe
12951,LI,24,1385,Probe
12967,LI,24,1385,Probe
13004,LI,24,1385,Probe
13098,LI,24,1385,Probe
47,LI,24,1386,Long
122,LI,24,1386,Long
311,LI,24,1386,Long
321,LI,24,1386,Long
332,LI,24,1386,Long
441,LI,24,1386,Long
455,LI,24,1386,Long
538,LI,24,1386,Long
552,LI,24,1386,Long
589,LI,24,1386,Long
600,LI,24,1386,Long
611,LI,24,1386,Long
621,LI,24,1386,Long
660,LI,24,1386,Long
675,LI,24,1386,Long
687,LI,24,1386,Long
773,LI,24,1386,Long
790,LI,24,1386,Long
845,LI,24,1386,Long
949,LI,24,1386,Long
967,LI,24,1386,Long
989,LI,24,1386,Long
1082,LI,24,1386,Long
1094,LI,24,1386,Long
1108,LI,24,1386,Long
1148,LI,24,1386,Long
1214,LI,24,1386,Long
1291,LI,24,1386,Long
1306,LI,24,1386,Long
1394,LI,24,1386,Long
1430,LI,24,1386,Long
1442,LI,24,1386,Long
1469,LI,24,1386,Long
1481,LI,24,1386,Long
1494,LI,24,1386,Long
1507,LI,24,1386,Long
1519,LI,24,1386,Long
1556,LI,24,1386,Long
1570,LI,24,1386,Long
1582,LI,24,1386,Long
1620,LI,24,1386,Long
1659,LI,24,1386,Long
1904,LI,24,1386,Long
1943,LI,24,1386,Long
1954,LI,24,1386,Long
1964,LI,24,1386,Long
1980,LI,24,1386,Long
2010,LI,24,1386,Long
2042,LI,24,1386,Long
2157,LI,24,1386,Long
2172,LI,24,1386,Long
2186,LI,24,1386,Long
2236,LI,24,1386,Long
2248,LI,24,1386,Long
2336,R,24,1386,Long
2400,R,24,1386,Long
2414,R,24,1386,Long
2562,LI,24,1386,Long
2589,LI,24,1386,Long
2638,LI,24,1386,Long
2648,LI,24,1386,Long
2659,LI,24,1386,Long
2670,LI,24,1386,Long
2702,LI,24,1386,Long
2892,R,24,1386,Long
2921,R,24,1386,Long
3002,LI,24,1386,Long
3020,LI,24,1386,Long
3052,LI,24,1386,Long
3063,LI,24,1386,Long
3094,LI,24,1386,Long
3105,LI,24,1386,Long
3117,LI,24,1386,Long
3137,LI,24,1386,Long
3149,LI,24,1386,Long
3182,LI,24,1386,Long
3324,R,24,1386,Long
3348,R,24,1386,Long
3378,R,24,1386,Long
3390,R,24,1386,Long
3401,R,24,1386,Long
3454,R,24,1386,Long
3466,R,24,1386,Long
3476,R,24,1386,Long
3499,R,24,1386,Long
3514,R,24,1386,Long
3545,R,24,1386,Long
3558,R,24,1386,Long
3570,R,24,1386,Long
3583,R,24,1386,Long
3624,R,24,1386,Long
3642,R,24,1386,Long
3679,R,24,1386,Long
3687,R,24,1386,Long
3705,R,24,1386,Long
3717,R,24,1386,Long
3732,R,24,1386,Long
3783,R,24,1386,Long
3796,R,24,1386,Long
3807,R,24,1386,Long
3857,R,24,1386,Long
3870,R,24,1386,Long
3942,R,24,1386,Long
3953,R,24,1386,Long
4021,R,24,1386,Long
4032,R,24,1386,Long
4044,R,24,1386,Long
4057,R,24,1386,Long
4071,R,24,1386,Long
4118,R,24,1386,Long
4130,R,24,1386,Long
4141,R,24,1386,Long
4152,R,24,1386,Long
4180,R,24,1386,Long
4238,R,24,1386,Long
4250,R,24,1386,Long
4261,R,24,1386,Long
4286,R,24,1386,Long
4318,R,24,1386,Long
4361,R,24,1386,Long
4395,R,24,1386,Long
4406,R,24,1386,Long
4419,R,24,1386,Long
4431,R,24,1386,Long
4450,R,24,1386,Long
215,L,24,1387,Short
229,L,24,1387,Short
270,L,24,1387,Short
291,L,24,1387,Short
318,L,24,1387,Short
349,L,24,1387,Short
463,L,24,1387,Short
471,L,24,1387,Short
489,L,24,1387,Short
538,L,24,1387,Short
647,L,24,1387,Short
659,L,24,1387,Short
673,L,24,1387,Short
697,L,24,1387,Short
710,L,24,1387,Short
786,L,24,1387,Short
800,L,24,1387,Short
843,L,24,1387,Short
856,L,24,1387,Short
867,L,24,1387,Short
892,L,24,1387,Short
904,L,24,1387,Short
951,L,24,1387,Short
1024,L,24,1387,Short
1040,L,24,1387,Short
1095,L,24,1387,Short
1212,L,24,1387,Short
1224,L,24,1387,Short
1262,L,24,1387,Short
1273,L,24,1387,Short
1285,L,24,1387,Short
1295,L,24,1387,Short
1310,L,24,1387,Short
1322,L,24,1387,Short
1355,L,24,1387,Short
1363,L,24,1387,Short
1392,L,24,1387,Short
1416,L,24,1387,Short
215,LI,24,1388,Long
252,LI,24,1388,Long
263,LI,24,1388,Long
298,LI,24,1388,Long
320,LI,24,1388,Long
465,LI,24,1388,Long
484,LI,24,1388,Long
494,LI,24,1388,Long
504,LI,24,1388,Long
537,LI,24,1388,Long
680,LI,24,1388,Long
693,LI,24,1388,Long
734,LI,24,1388,Long
746,LI,24,1388,Long
779,LI,24,1388,Long
808,LI,24,1388,Long
831,LI,24,1388,Long
843,LI,24,1388,Long
854,LI,24,1388,Long
886,LI,24,1388,Long
967,LI,24,1388,Long
981,LI,24,1388,Long
998,LI,24,1388,Long
1160,LI,24,1388,Long
1172,LI,24,1388,Long
1183,LI,24,1388,Long
1193,LI,24,1388,Long
1214,LI,24,1388,Long
1227,LI,24,1388,Long
1263,LI,24,1388,Long
1329,LI,24,1388,Long
1382,LI,24,1388,Long
1488,LI,24,1388,Long
1499,LI,24,1388,Long
1531,LI,24,1388,Long
1542,LI,24,1388,Long
1553,LI,24,1388,Long
1563,LI,24,1388,Long
1605,LI,24,1388,Long
1626,LI,24,1388,Long
1779,R,24,1388,Long
1855,LI,24,1388,Long
1885,LI,24,1388,Long
1924,LI,24,1388,Long
1936,LI,24,1388,Long
1947,LI,24,1388,Long
1958,LI,24,1388,Long
1973,LI,24,1388,Long
2030,LI,24,1388,Long
2042,LI,24,1388,Long
2052,LI,24,1388,Long
2063,LI,24,1388,Long
2075,LI,24,1388,Long
2084,LI,24,1388,Long
2115,LI,24,1388,Long
2135,LI,24,1388,Long
2227,R,24,1388,Long
2323,LI,24,1388,Long
2359,LI,24,1388,Long
2370,LI,24,1388,Long
2402,LI,24,1388,Long
2414,LI,24,1388,Long
2425,LI,24,1388,Long
2438,LI,24,1388,Long
2459,LI,24,1388,Long
2473,LI,24,1388,Long
2490,LI,24,1388,Long
2543,LI,24,1388,Long
2562,LI,24,1388,Long
2748,LI,24,1388,Long
2825,R,24,1388,Long
2838,R,24,1388,Long
2852,R,24,1388,Long
2865,R,24,1388,Long
2878,R,24,1388,Long
2891,R,24,1388,Long
2922,R,24,1388,Long
2933,R,24,1388,Long
2947,R,24,1388,Long
2958,R,24,1388,Long
3001,R,24,1388,Long
3014,R,24,1388,Long
3025,R,24,1388,Long
3056,R,24,1388,Long
3069,R,24,1388,Long
3087,R,24,1388,Long
3095,R,24,1388,Long
3129,R,24,1388,Long
3139,R,24,1388,Long
3198,R,24,1388,Long
3210,R,24,1388,Long
3276,R,24,1388,Long
3288,R,24,1388,Long
3321,R,24,1388,Long
3331,R,24,1388,Long
3340,R,24,1388,Long
3392,R,24,1388,Long
3401,R,24,1388,Long
3416,R,24,1388,Long
3446,R,24,1388,Long
3507,R,24,1388,Long
3519,R,24,1388,Long
3531,R,24,1388,Long
3541,R,24,1388,Long
3555,R,24,1388,Long
3578,R,24,1388,Long
3630,R,24,1388,Long
3641,R,24,1388,Long
3654,R,24,1388,Long
3675,R,24,1388,Long
3703,R,24,1388,Long
3769,R,24,1388,Long
3780,R,24,1388,Long
3793,R,24,1388,Long
3803,R,24,1388,Long
3815,R,24,1388,Long
3825,R,24,1388,Long
3845,R,24,1388,Long
3927,R,24,1388,Long
3993,R,24,1388,Long
4016,R,24,1388,Long
4029,R,24,1388,Long
4080,R,24,1388,Long
4125,R,24,1388,Long
4132,R,24,1388,Long
4173,R,24,1388,Long
4237,R,24,1388,Long
4247,R,24,1388,Long
4447,LI,24,1388,Long
4475,LI,24,1388,Long
1554,LI,24,1390,Probe
1945,FC,24,1390,Probe
2233,R,24,1390,Probe
2246,R,24,1390,Probe
2262,R,24,1390,Probe
2352,R,24,1390,Probe
2409,R,24,1390,Probe
2422,R,24,1390,Probe
2434,R,24,1390,Probe
2445,R,24,1390,Probe
2457,R,24,1390,Probe
2469,R,24,1390,Probe
2480,R,24,1390,Probe
2567,R,24,1390,Probe
2577,R,24,1390,Probe
2596,R,24,1390,Probe
2609,R,24,1390,Probe
2621,R,24,1390,Probe
2636,R,24,1390,Probe
2647,R,24,1390,Probe
2677,R,24,1390,Probe
2711,R,24,1390,Probe
2863,LI,24,1390,Probe
2888,LI,24,1390,Probe
2904,LI,24,1390,Probe
2920,LI,24,1390,Probe
2955,LI,24,1390,Probe
2970,LI,24,1390,Probe
2980,LI,24,1390,Probe
3011,LI,24,1390,Probe
3023,LI,24,1390,Probe
3035,LI,24,1390,Probe
3050,LI,24,1390,Probe
3073,LI,24,1390,Probe
3086,LI,24,1390,Probe
3245,R,24,1390,Probe
3297,R,24,1390,Probe
3309,R,24,1390,Probe
3350,R,24,1390,Probe
3363,R,24,1390,Probe
3375,R,24,1390,Probe
3408,R,24,1390,Probe
3420,R,24,1390,Probe
3484,R,24,1390,Probe
3495,R,24,1390,Probe
3506,R,24,1390,Probe
3517,R,24,1390,Probe
3530,R,24,1390,Probe
3541,R,24,1390,Probe
3554,R,24,1390,Probe
3594,R,24,1390,Probe
3604,R,24,1390,Probe
3661,R,24,1390,Probe
3700,R,24,1390,Probe
3713,R,24,1390,Probe
3725,R,24,1390,Probe
3735,R,24,1390,Probe
3800,R,24,1390,Probe
3811,R,24,1390,Probe
3856,R,24,1390,Probe
3867,R,24,1390,Probe
3878,R,24,1390,Probe
3889,R,24,1390,Probe
3902,R,24,1390,Probe
3920,R,24,1390,Probe
4004,R,24,1390,Probe
4016,R,24,1390,Probe
4028,R,24,1390,Probe
4039,R,24,1390,Probe
4051,R,24,1390,Probe
4062,R,24,1390,Probe
4080,R,24,1390,Probe
4100,R,24,1390,Probe
4148,R,24,1390,Probe
4167,R,24,1390,Probe
4223,R,24,1390,Probe
4235,R,24,1390,Probe
4303,R,24,1390,Probe
4366,R,24,1390,Probe
4379,R,24,1390,Probe
4514,LI,24,1390,Probe
4527,LI,24,1390,Probe
4559,LI,24,1390,Probe
4675,R,24,1390,Probe
4685,R,24,1390,Probe
4823,R,24,1390,Probe
4902,R,24,1390,Probe
4973,R,24,1390,Probe
5232,LI,24,1390,Probe
5262,LI,24,1390,Probe
5277,LI,24,1390,Probe
5289,LI,24,1390,Probe
5430,FC,24,1390,Probe
5502,R,24,1390,Probe
5620,R,24,1390,Probe
5658,R,24,1390,Probe
5709,R,24,1390,Probe
5720,R,24,1390,Probe
5734,R,24,1390,Probe
5746,R,24,1390,Probe
5786,R,24,1390,Probe
5796,R,24,1390,Probe
5808,R,24,1390,Probe
5820,R,24,1390,Probe
5834,R,24,1390,Probe
5845,R,24,1390,Probe
5884,R,24,1390,Probe
5898,R,24,1390,Probe
5911,R,24,1390,Probe
5924,R,24,1390,Probe
5935,R,24,1390,Probe
5946,R,24,1390,Probe
5985,R,24,1390,Probe
5997,R,24,1390,Probe
6015,R,24,1390,Probe
6029,R,24,1390,Probe
6035,R,24,1390,Probe
6094,R,24,1390,Probe
6105,R,24,1390,Probe
6136,R,24,1390,Probe
6299,R,24,1390,Probe
6310,R,24,1390,Probe
6345,R,24,1390,Probe
6356,R,24,1390,Probe
6370,R,24,1390,Probe
6490,LI,24,1390,Probe
6538,LI,24,1390,Probe
6552,LI,24,1390,Probe
6565,LI,24,1390,Probe
6581,LI,24,1390,Probe
6603,LI,24,1390,Probe
6689,R,24,1390,Probe
6773,R,24,1390,Probe
7554,LI,24,1390,Probe
9294,LI,24,1390,Probe
9439,R,24,1390,Probe
9539,R,24,1390,Probe
10766,LI,24,1390,Probe
10933,R,24,1390,Probe
11115,R,24,1390,Probe
11352,LI,24,1390,Probe
524,LI,24,1391,Probe
535,LI,24,1391,Probe
549,LI,24,1391,Probe
589,LI,24,1391,Probe
604,LI,24,1391,Probe
620,LI,24,1391,Probe
673,LI,24,1391,Probe
699,LI,24,1391,Probe
723,LI,24,1391,Probe
793,LI,24,1391,Probe
817,LI,24,1391,Probe
882,LI,24,1391,Probe
909,LI,24,1391,Probe
919,LI,24,1391,Probe
930,LI,24,1391,Probe
1001,LI,24,1391,Probe
1080,LI,24,1391,Probe
1098,LI,24,1391,Probe
1191,LI,24,1391,Probe
1202,LI,24,1391,Probe
1212,LI,24,1391,Probe
1227,LI,24,1391,Probe
1253,LI,24,1391,Probe
1285,LI,24,1391,Probe
1308,LI,24,1391,Probe
1402,LI,24,1391,Probe
1412,LI,24,1391,Probe
1423,LI,24,1391,Probe
1440,LI,24,1391,Probe
1452,LI,24,1391,Probe
1466,LI,24,1391,Probe
1477,LI,24,1391,Probe
1542,LI,24,1391,Probe
1655,LI,24,1391,Probe
1668,LI,24,1391,Probe
1711,LI,24,1391,Probe
1722,LI,24,1391,Probe
1733,LI,24,1391,Probe
1743,LI,24,1391,Probe
1754,LI,24,1391,Probe
1769,LI,24,1391,Probe
1785,LI,24,1391,Probe
1905,R,24,1391,Probe
1935,R,24,1391,Probe
2039,LI,24,1391,Probe
2057,LI,24,1391,Probe
2091,LI,24,1391,Probe
2101,LI,24,1391,Probe
2116,LI,24,1391,Probe
2128,LI,24,1391,Probe
2147,LI,24,1391,Probe
2163,LI,24,1391,Probe
2175,LI,24,1391,Probe
2189,LI,24,1391,Probe
2209,LI,24,1391,Probe
2224,LI,24,1391,Probe
2263,LI,24,1391,Probe
2289,LI,24,1391,Probe
2417,R,24,1391,Probe
2467,R,24,1391,Probe
2501,R,24,1391,Probe
2513,R,24,1391,Probe
2583,R,24,1391,Probe
2594,R,24,1391,Probe
2605,R,24,1391,Probe
2619,R,24,1391,Probe
2631,R,24,1391,Probe
2642,R,24,1391,Probe
2663,R,24,1391,Probe
2672,R,24,1391,Probe
2684,R,24,1391,Probe
2698,R,24,1391,Probe
2746,R,24,1391,Probe
2758,R,24,1391,Probe
2769,R,24,1391,Probe
2781,R,24,1391,Probe
2824,R,24,1391,Probe
2839,R,24,1391,Probe
2900,R,24,1391,Probe
2910,R,24,1391,Probe
2922,R,24,1391,Probe
2934,R,24,1391,Probe
2990,R,24,1391,Probe
3003,R,24,1391,Probe
3017,R,24,1391,Probe
3029,R,24,1391,Probe
3040,R,24,1391,Probe
3051,R,24,1391,Probe
3101,R,24,1391,Probe
3126,R,24,1391,Probe
3138,R,24,1391,Probe
3143,R,24,1391,Probe
3180,R,24,1391,Probe
3235,R,24,1391,Probe
3246,R,24,1391,Probe
3256,R,24,1391,Probe
3275,R,24,1391,Probe
3286,R,24,1391,Probe
3304,R,24,1391,Probe
3372,R,24,1391,Probe
3384,R,24,1391,Probe
3395,R,24,1391,Probe
3409,R,24,1391,Probe
3420,R,24,1391,Probe
3429,R,24,1391,Probe
3469,R,24,1391,Probe
3482,R,24,1391,Probe
3519,R,24,1391,Probe
3530,R,24,1391,Probe
3562,R,24,1391,Probe
3573,R,24,1391,Probe
3583,R,24,1391,Probe
3596,R,24,1391,Probe
3618,R,24,1391,Probe
3629,R,24,1391,Probe
3693,R,24,1391,Probe
3706,R,24,1391,Probe
3733,R,24,1391,Probe
3747,R,24,1391,Probe
3826,R,24,1391,Probe
3885,R,24,1391,Probe
3953,R,24,1391,Probe
3965,R,24,1391,Probe
3976,R,24,1391,Probe
3988,R,24,1391,Probe
4037,R,24,1391,Probe
4077,R,24,1391,Probe
4088,R,24,1391,Probe
4182,R,24,1391,Probe
4224,R,24,1391,Probe
4236,R,24,1391,Probe
4247,R,24,1391,Probe
4355,LI,24,1391,Probe
4459,R,24,1391,Probe
4554,R,24,1391,Probe
4616,R,24,1391,Probe
4627,R,24,1391,Probe
4664,R,24,1391,Probe
4675,R,24,1391,Probe
4688,R,24,1391,Probe
4700,R,24,1391,Probe
4756,R,24,1391,Probe
4767,R,24,1391,Probe
4779,R,24,1391,Probe
4813,R,24,1391,Probe
4936,R,24,1391,Probe
4948,R,24,1391,Probe
4977,R,24,1391,Probe
4995,R,24,1391,Probe
5037,R,24,1391,Probe
5146,LI,24,1391,Probe
5270,R,24,1391,Probe
5317,R,24,1391,Probe
5374,R,24,1391,Probe
5441,R,24,1391,Probe
5494,R,24,1391,Probe
5504,R,24,1391,Probe
5675,LI,24,1391,Probe
5691,LI,24,1391,Probe
5724,LI,24,1391,Probe
5749,LI,24,1391,Probe
5838,R,24,1391,Probe
5999,R,24,1391,Probe
6071,R,24,1391,Probe
7175,R,24,1391,Probe
7340,LI,24,1391,Probe
7388,LI,24,1391,Probe
7400,LI,24,1391,Probe
7412,LI,24,1391,Probe
7427,LI,24,1391,Probe
7474,LI,24,1391,Probe
7539,R,24,1391,Probe
7717,LI,24,1391,Probe
8548,LI,24,1391,Probe
8680,R,24,1391,Probe
9383,R,24,1391,Probe
9549,LI,24,1391,Probe
9580,LI,24,1391,Probe
9612,LI,24,1391,Probe
9628,LI,24,1391,Probe
9882,R,24,1391,Probe
9951,R,24,1391,Probe
10278,LI,24,1391,Probe
10901,R,24,1391,Probe
10958,R,24,1391,Probe
12732,LI,24,1391,Probe
12805,R,24,1391,Probe
12919,R,24,1391,Probe
12994,R,24,1391,Probe
13161,LI,24,1391,Probe
13659,R,24,1391,Probe
337,LI,24,1392,Probe
383,LI,24,1392,Probe
399,LI,24,1392,Probe
438,LI,24,1392,Probe
471,LI,24,1392,Probe
532,LI,24,1392,Probe
545,LI,24,1392,Probe
641,LI,24,1392,Probe
686,LI,24,1392,Probe
764,LI,24,1392,Probe
820,LI,24,1392,Probe
844,LI,24,1392,Probe
923,LI,24,1392,Probe
934,LI,24,1392,Probe
966,LI,24,1392,Probe
976,LI,24,1392,Probe
1010,LI,24,1392,Probe
1034,LI,24,1392,Probe
1100,LI,24,1392,Probe
1215,LI,24,1392,Probe
1252,LI,24,1392,Probe
1263,LI,24,1392,Probe
1273,LI,24,1392,Probe
1289,LI,24,1392,Probe
1320,LI,24,1392,Probe
1349,LI,24,1392,Probe
1370,LI,24,1392,Probe
1493,LI,24,1392,Probe
1504,LI,24,1392,Probe
1521,LI,24,1392,Probe
1543,LI,24,1392,Probe
1555,LI,24,1392,Probe
1568,LI,24,1392,Probe
1687,LI,24,1392,Probe
1700,LI,24,1392,Probe
1730,LI,24,1392,Probe
1766,LI,24,1392,Probe
1777,LI,24,1392,Probe
1788,LI,24,1392,Probe
1826,LI,24,1392,Probe
1892,LI,24,1392,Probe
1944,LI,24,1392,Probe
2066,LI,24,1392,Probe
2077,LI,24,1392,Probe
2115,LI,24,1392,Probe
2125,LI,24,1392,Probe
2137,LI,24,1392,Probe
2147,LI,24,1392,Probe
2171,LI,24,1392,Probe
2192,LI,24,1392,Probe
2203,LI,24,1392,Probe
2327,R,24,1392,Probe
2424,LI,24,1392,Probe
2436,LI,24,1392,Probe
2492,LI,24,1392,Probe
2504,LI,24,1392,Probe
2515,LI,24,1392,Probe
2529,LI,24,1392,Probe
2587,LI,24,1392,Probe
2597,LI,24,1392,Probe
2609,LI,24,1392,Probe
2618,LI,24,1392,Probe
2631,LI,24,1392,Probe
2664,LI,24,1392,Probe
2672,LI,24,1392,Probe
2681,LI,24,1392,Probe
2697,LI,24,1392,Probe
2892,R,24,1392,Probe
2943,R,24,1392,Probe
2977,R,24,1392,Probe
2988,R,24,1392,Probe
2999,R,24,1392,Probe
3013,R,24,1392,Probe
3023,R,24,1392,Probe
3074,R,24,1392,Probe
3143,R,24,1392,Probe
3153,R,24,1392,Probe
3221,R,24,1392,Probe
3235,R,24,1392,Probe
3265,R,24,1392,Probe
3301,R,24,1392,Probe
3368,R,24,1392,Probe
3379,R,24,1392,Probe
3393,R,24,1392,Probe
3405,R,24,1392,Probe
3449,R,24,1392,Probe
3459,R,24,1392,Probe
3522,R,24,1392,Probe
3535,R,24,1392,Probe
3548,R,24,1392,Probe
3559,R,24,1392,Probe
3570,R,24,1392,Probe
3619,R,24,1392,Probe
3630,R,24,1392,Probe
3642,R,24,1392,Probe
3687,R,24,1392,Probe
3699,R,24,1392,Probe
3710,R,24,1392,Probe
3774,R,24,1392,Probe
3786,R,24,1392,Probe
3827,R,24,1392,Probe
3838,R,24,1392,Probe
3851,R,24,1392,Probe
3869,R,24,1392,Probe
3895,R,24,1392,Probe
3964,R,24,1392,Probe
3975,R,24,1392,Probe
3986,R,24,1392,Probe
3999,R,24,1392,Probe
4010,R,24,1392,Probe
4022,R,24,1392,Probe
4066,R,24,1392,Probe
4077,R,24,1392,Probe
4108,R,24,1392,Probe
4132,R,24,1392,Probe
4144,R,24,1392,Probe
4176,R,24,1392,Probe
4216,R,24,1392,Probe
4227,R,24,1392,Probe
4238,R,24,1392,Probe
4254,R,24,1392,Probe
4266,R,24,1392,Probe
4288,R,24,1392,Probe
4344,R,24,1392,Probe
4357,R,24,1392,Probe
4394,R,24,1392,Probe
4406,R,24,1392,Probe
4419,R,24,1392,Probe
4451,R,24,1392,Probe
4481,R,24,1392,Probe
4493,R,24,1392,Probe
4566,R,24,1392,Probe
4591,R,24,1392,Probe
4652,R,24,1392,Probe
4685,R,24,1392,Probe
4734,R,24,1392,Probe
4745,R,24,1392,Probe
4756,R,24,1392,Probe
4768,R,24,1392,Probe
4809,R,24,1392,Probe
4822,R,24,1392,Probe
4836,R,24,1392,Probe
4850,R,24,1392,Probe
4861,R,24,1392,Probe
4880,R,24,1392,Probe
4913,R,24,1392,Probe
4931,R,24,1392,Probe
4942,R,24,1392,Probe
4956,R,24,1392,Probe
4977,R,24,1392,Probe
4987,R,24,1392,Probe
5050,R,24,1392,Probe
5061,R,24,1392,Probe
5072,R,24,1392,Probe
5094,R,24,1392,Probe
5147,R,24,1392,Probe
5186,R,24,1392,Probe
5197,R,24,1392,Probe
5231,R,24,1392,Probe
5292,R,24,1392,Probe
5328,R,24,1392,Probe
5337,R,24,1392,Probe
5364,R,24,1392,Probe
5432,R,24,1392,Probe
5478,R,24,1392,Probe
5508,R,24,1392,Probe
5579,R,24,1392,Probe
5644,R,24,1392,Probe
5696,R,24,1392,Probe
5915,LI,24,1392,Probe
5955,LI,24,1392,Probe
5968,LI,24,1392,Probe
5987,LI,24,1392,Probe
6087,R,24,1392,Probe
6137,R,24,1392,Probe
6161,R,24,1392,Probe
6204,R,24,1392,Probe
6215,R,24,1392,Probe
6231,R,24,1392,Probe
6249,R,24,1392,Probe
6270,R,24,1392,Probe
6282,R,24,1392,Probe
6313,R,24,1392,Probe
6324,R,24,1392,Probe
6372,R,24,1392,Probe
6431,R,24,1392,Probe
6444,R,24,1392,Probe
6454,R,24,1392,Probe
6466,R,24,1392,Probe
6503,R,24,1392,Probe
6513,R,24,1392,Probe
6546,R,24,1392,Probe
6557,R,24,1392,Probe
6611,R,24,1392,Probe
6659,R,24,1392,Probe
6681,R,24,1392,Probe
6695,R,24,1392,Probe
6721,R,24,1392,Probe
6733,R,24,1392,Probe
6789,R,24,1392,Probe
6801,R,24,1392,Probe
6853,R,24,1392,Probe
6890,R,24,1392,Probe
6933,R,24,1392,Probe
6941,R,24,1392,Probe
6978,R,24,1392,Probe
7057,R,24,1392,Probe
7107,R,24,1392,Probe
7146,R,24,1392,Probe
7158,R,24,1392,Probe
7170,R,24,1392,Probe
7207,R,24,1392,Probe
7245,R,24,1392,Probe
7258,R,24,1392,Probe
7393,LI,24,1392,Probe
7407,LI,24,1392,Probe
7448,LI,24,1392,Probe
7462,LI,24,1392,Probe
7476,LI,24,1392,Probe
7493,LI,24,1392,Probe
7527,LI,24,1392,Probe
7539,LI,24,1392,Probe
7552,LI,24,1392,Probe
7730,R,24,1392,Probe
7781,R,24,1392,Probe
7792,R,24,1392,Probe
7805,R,24,1392,Probe
7834,R,24,1392,Probe
7846,R,24,1392,Probe
7858,R,24,1392,Probe
7872,R,24,1392,Probe
7880,R,24,1392,Probe
7911,R,24,1392,Probe
8062,LI,24,1392,Probe
8075,LI,24,1392,Probe
8081,LI,24,1392,Probe
8119,LI,24,1392,Probe
8147,LI,24,1392,Probe
8161,LI,24,1392,Probe
8183,LI,24,1392,Probe
8197,LI,24,1392,Probe
8208,LI,24,1392,Probe
8342,R,24,1392,Probe
